    0;    0;    0
1.524748e-01;1.379379e-02;8.905943e-02
1.532900e-01;1.403183e-02;8.778689e-02
1.541009e-01;1.425699e-02;8.651811e-02
1.549070e-01;1.446923e-02;8.525301e-02
1.557082e-01;1.466855e-02;8.399150e-02
1.565039e-01;1.485491e-02;8.273350e-02
1.572941e-01;1.502830e-02;8.147894e-02
1.580783e-01;1.518871e-02;8.022772e-02
1.588562e-01;1.533611e-02;7.897979e-02
1.596274e-01;1.547051e-02;7.773506e-02
1.603918e-01;1.559191e-02;7.649348e-02
1.611488e-01;1.570029e-02;7.525497e-02
1.618982e-01;1.579567e-02;7.401947e-02
1.626397e-01;1.587805e-02;7.278692e-02
1.633729e-01;1.594745e-02;7.155726e-02
1.640974e-01;1.600388e-02;7.033043e-02
1.648130e-01;1.604737e-02;6.910637e-02
1.655191e-01;1.607794e-02;6.788503e-02
1.662156e-01;1.609563e-02;6.666636e-02
1.669021e-01;1.610048e-02;6.545029e-02
1.675781e-01;1.609253e-02;6.423680e-02
1.682434e-01;1.607184e-02;6.302581e-02
1.688975e-01;1.603845e-02;6.181730e-02
1.695402e-01;1.599242e-02;6.061120e-02
1.701710e-01;1.593384e-02;5.940748e-02
1.707897e-01;1.586277e-02;5.820608e-02
1.713958e-01;1.577929e-02;5.700697e-02
1.719891e-01;1.568350e-02;5.581010e-02
1.725690e-01;1.557547e-02;5.461543e-02
1.731354e-01;1.545533e-02;5.342291e-02
1.736879e-01;1.532317e-02;5.223251e-02
1.742260e-01;1.517911e-02;5.104418e-02
1.747496e-01;1.502328e-02;4.985788e-02
1.752582e-01;1.485579e-02;4.867358e-02
1.757515e-01;1.467679e-02;4.749122e-02
1.762292e-01;1.448643e-02;4.631078e-02
1.766909e-01;1.428485e-02;4.513220e-02
1.771364e-01;1.407221e-02;4.395545e-02
1.775653e-01;1.384868e-02;4.278050e-02
1.779774e-01;1.361444e-02;4.160729e-02
1.783723e-01;1.336965e-02;4.043579e-02
1.787497e-01;1.311451e-02;3.926597e-02
1.791094e-01;1.284922e-02;3.809776e-02
1.794511e-01;1.257398e-02;3.693115e-02
1.797745e-01;1.228900e-02;3.576608e-02
1.800794e-01;1.199449e-02;3.460252e-02
1.803655e-01;1.169068e-02;3.344041e-02
1.806327e-01;1.137780e-02;3.227973e-02
1.808806e-01;1.105609e-02;3.112042e-02
1.811090e-01;1.072579e-02;2.996245e-02
1.813178e-01;1.038716e-02;2.880577e-02
1.815068e-01;1.004046e-02;2.765033e-02
1.816757e-01;9.685944e-03;2.649610e-02
1.818245e-01;9.323890e-03;2.534302e-02
1.819529e-01;8.954575e-03;2.419105e-02
1.820608e-01;8.578281e-03;2.304015e-02
1.821482e-01;8.195299e-03;2.189026e-02
1.822148e-01;7.805923e-03;2.074135e-02
1.822605e-01;7.410453e-03;1.959336e-02
1.822854e-01;7.009195e-03;1.844625e-02
1.822893e-01;6.602459e-03;1.729997e-02
